date,price,volume,vix,dxy,hashrate,difficulty,fng,active_addresses,tx_count,fees_btc,funding_mean,funding_abs,ret,hash_growth,dxy_chg,vix_chg,vol_chg,addr_growth,tx_growth,fees_growth,fng_scaled,hash_ma30,hash_ma60,hash_ribbon,ret_lag1,hash_growth_lag1,dxy_chg_lag1,vix_chg_lag1,vol_chg_lag1,fng_scaled_lag1,hash_ribbon_lag1,addr_growth_lag1,tx_growth_lag1,fees_growth_lag1,funding_mean_lag1,funding_abs_lag1
2021-08-13,47793.3203125,31744259539,15.4499998092651,92.7200012207031,108175319.627928,15324761487407.4,70,917929,256053,23.34173343,1e-04,1e-04,0.0730094797189178,-0.00588616021887845,-0.000215643731722892,-0.00902070185878134,-0.0604865994796171,0.085690501092424,0.0132724088857987,0.549616356058845,0.4,106908977.104591,103121158.276359,0,-0.0258917535442009,0.0268472500361945,-0.00118541543621209,-0.036527985450018,-0.0175212911394738,0.4,0,-0.0282911068713414,-0.0345936293658138,-0.00433912240333623,1e-04,1e-04
2021-08-14,47096.9453125,31211354442,15.4499998092651,92.7200012207031,126820808.546892,15556093717703,76,724702,211657,10.94531891,1e-04,1e-04,-0.0146777437579733,0.159021892962052,0,0,-0.0169299540367192,-0.236359219239134,-0.190416595230948,-0.711852823739797,0.52,108089980.572698,103071451.109588,0,0.0730094797189178,-0.00588616021887845,-0.000215643731722892,-0.00902070185878134,-0.0604865994796171,0.4,0,0.085690501092424,0.0132724088857987,0.549616356058845,1e-04,1e-04
2021-08-15,47047.00390625,30988958446,15.4499998092651,92.7200012207031,140740165.582526,15556093717703,71,750378,181221,9.58486987,1e-04,1e-04,-0.00106095848642518,0.104140259252592,0,0,-0.00715099115708995,0.0348164964751394,-0.155248965461956,-0.120913867922205,0.42,109211370.030774,103385848.482269,0,-0.0146777437579733,0.159021892962052,0,0,-0.0169299540367192,0.52,0,-0.236359219239134,-0.190416595230948,-0.711852823739797,1e-04,1e-04
2021-08-16,46004.484375,32776876610,16.1200008392334,92.7200012207031,124500915.707619,15556093717703,72,978773,270372,17.1662457,0.00011308,0.00011308,-0.0224083069211662,-0.122602322092334,0,0.0424517981416526,0.0560923234944255,0.265722355851375,0.400079688069781,0.540139629556278,0.44,109961480.951215,103313990.841784,0,-0.00106095848642518,0.104140259252592,0,0,-0.00715099115708995,0.42,0,0.0348164964751394,-0.155248965461956,-0.120913867922205,1e-04,1e-04
2021-08-17,44695.359375,33451362600,17.9099998474121,93.4800033569336,133007189.451618,15556093717703,72,953226,254546,15.65881585,1e-04,1e-04,-0.0288691990345864,0.0660901118289914,0.00816333338439712,0.105298418412811,0.0203692357991621,-0.0264476976138006,-0.0603169923371869,-0.0866256834739345,0.44,111132645.863313,103482990.872009,0,-0.0224083069211662,-0.122602322092334,0,0.0424517981416526,0.0560923234944255,0.44,0,0.265722355851375,0.400079688069781,0.540139629556278,0.00011308,0.00011308
2021-08-18,44801.1875,32194123075,21.5699996948242,93.2600021362305,104395177.767259,15556093717703,73,876483,247197,14.75854262,1e-04,1e-04,0.00236496665001162,-0.242219698375017,-0.00235623129501494,0.185944238699989,-0.0383085984765366,-0.0839346206896909,-0.0292958598391468,-0.0555569499780488,0.46,110761031.151139,103521926.586581,0,-0.0288691990345864,0.0660901118289914,0.00816333338439712,0.105298418412811,0.0203692357991621,0.44,0,-0.0264476976138006,-0.0603169923371869,-0.0866256834739345,1e-04,1e-04
2021-08-19,46717.578125,37204312299,21.6700000762939,93.3399963378906,119087832.415984,15556093717703,70,888796,254656,13.06267696,1e-04,1e-04,0.0418858533323494,0.131677823975199,0.000857387001229171,0.00462537281607744,0.144640753882747,0.0139504132085087,0.0297279067268814,-0.11385834309587,0.4,111966640.950463,103772711.064751,0,0.00236496665001162,-0.242219698375017,-0.00235623129501494,0.185944238699989,-0.0383085984765366,0.46,0,-0.0839346206896909,-0.0292958598391468,-0.0555569499780488,1e-04,1e-04
2021-08-20,49339.17578125,34706867452,18.5599994659424,93.3300018310547,123727618.094529,15556093717703,70,984372,272396,15.88210822,0.000119203333333333,0.000119203333333333,0.0545979069838527,0.0382212128201971,-0.000107082090785582,-0.154920120485584,-0.0694870999258974,0.102136027283711,0.067343019336052,0.182730112211214,0.4,112805831.20573,104100825.304229,0,0.0418858533323494,0.131677823975199,0.000857387001229171,0.00462537281607744,0.144640753882747,0.4,0,0.0139504132085087,0.0297279067268814,-0.11385834309587,1e-04,1e-04
2021-08-21,48905.4921875,40585205312,18.5599994659424,93.3300018310547,131460594.225437,15556093717703,78,787645,216018,11.01828419,0.00015569,0.00015569,-0.00882870123546731,0.0606246218164372,0,0,0.156466022364285,-0.222956139924584,-0.231894194220239,-0.339825203257294,0.56,113721542.43927,104789024.176391,0,0.0545979069838527,0.0382212128201971,-0.000107082090785582,-0.154920120485584,-0.0694870999258974,0.4,0,0.102136027283711,0.067343019336052,0.182730112211214,0.000119203333333333,0.000119203333333333
2021-08-22,49321.65234375,25370975378,18.5599994659424,93.3300018310547,126820808.546892,15556093717703,76,715639,191939,11.80095335,0.000116043333333333,0.000116043333333333,0.00847347539726506,-0.035932009226066,0,0,-0.469797780025559,-0.0958715031196959,-0.118183543589133,0.0630904759591839,0.52,114890395.158895,105234749.217838,0,-0.00882870123546731,0.0606246218164372,0,0,0.156466022364285,0.56,0,-0.222956139924584,-0.231894194220239,-0.339825203257294,0.00015569,0.00015569
